userId,Movie_id,Movie_Title,Released_Year,Duration,Genre,Rating,Votes,Director,Actor 1,Actor 2,Actor 3,
480,480,Aadhi Raat,-1950,115 min,"Drama, Romance",6.7,9,S.K. Ojha,Cuckoo,Jeevan,Kuldip Kaur,
481,481,Aadhi Raat,-1999,,Horror,,,Hriday Shankar,Manoj Bakshi,Satyendra Kapoor,Satnam Kaur,
482,482,Aadhi Roti,-1957,,Drama,,,Chandrakant,Prem Adib,Master Bhagwan,Daisy Irani,
484,484,Aadhi Zindagi Aadhi Maut,-1986,,Thriller,,,V. Menon,Aparajita,Abhi Bhattacharya,Sargam,
485,485,Aadi Shakti,-1992,,Action,,,Govind Singh,Raza Murad,Yunus Parvez,,
486,486,Aadmi,-1968,175 min,"Drama, Romance",6.8,196,A. Bhimsingh,Dilip Kumar,Waheeda Rehman,Manoj Kumar,
487,487,Aadmi,-1993,153 min,"Action, Crime, Drama",6.5,97,Arshad Khan,Ajit,Vikas Anand,Arjun,
488,488,Aadmi Aur Apsara,-1991,142 min,Fantasy,6.7,66,J. Om Prakash,K. Raghavendra Rao,Chiranjeevi,Amrish Puri,
489,489,Aadmi Aur Aurat,-2001,,Thriller,,,Alka Kubal,Raza Murad,Ramanna,,
490,490,Aadmi Aur Insaan,-1969,168 min,"Drama, Romance, Thriller",6.2,149,Yash Chopra,Dharmendra,Saira Banu,Feroz Khan,
492,492,Aadmi Khilona Hai,-1993,158 min,"Drama, Romance",5,142,J. Om Prakash,Jeetendra,Reena Roy,Govinda,
493,493,Aadmi Ki Aurat Aur Anya Kahaniya,-2009,78 min,Drama,7.6,62,Amit Dutta,Ashok Chaudhary,Bramhaswaroop Mishra,Gagan Singh Sethi,
494,494,Aadmi Sadak Ka,-1977,138 min,"Drama, Family",5.4,34,Devendra Goel,Shatrughan Sinha,Vikram Makandar,Zaheera,
495,495,Aadupuliyattam,-2016,145 min,Horror,4.2,266,Kannan Thamarakkulam,Jayaram,Ramya Krishnan,Om Puri,
496,496,Aafat,-1977,148 min,"Crime, Drama",5.3,17,Atma Ram,Navin Nischol,Leena Chandavarkar,Jayshree T.,
499,499,Aafat-e-Ishq,-2021,,"Comedy, Thriller",,,Indrajit Nattoji,Amit Sial,Neha Sharma,Garima Jain,
500,500,Aafreen,-2021,,Romance,,,Manjeet Rai,Chitransh Raaj,Prishita Tiwari,Sapna Shetty,
501,501,Aag,-1948,138 min,"Musical, Romance",7.4,357,Raj Kapoor,Nargis,Kamini Kaushal,Nigar Sultana,
503,503,Aag,-1967,,"Action, Drama",6.2,29,Naresh Kumar,Feroz Khan,Mumtaz,Achala Sachdev,
505,505,Aag,-1994,139 min,"Action, Comedy, Drama",4.6,227,K. Ravi Shankar,Govinda,Shilpa Shetty Kundra,Sonali Bendre,
506,506,Aag Andhi Aur Toofan,-1994,,"Action, Thriller",3.1,11,Kanti Shah,Amit Dhamija,Mukesh Khanna,Kiran Kumar,
507,507,Aag aur Angaray,-1990,,Action,,,Vikaram Naroo,Rakesh Bedi,Birbal,Gulshan Grover,
508,508,Aag Aur Chingari,-1994,133 min,Action,4.1,13,Kanti Shah,Alpana,Aparajita,Asrani,
512,512,Aag Aur Daag,-1970,,"Action, Comedy, Drama",3.7,14,A. Salaam,Joy Mukherjee,Poonam Sinha,Master Bhagwan,
513,513,Aag Aur Shabab,-1990,101 min,Thriller,,,Ravi Kumar,Madhuri,Captain Raju,,
514,514,Aag Aur Shola,-1986,,"Action, Drama, Romance",4.1,42,K. Bapaiah,Jeetendra,Sridevi,Mandakini,
518,518,Aag Aur Shola,-2001,,Action,,,Ravi Raja Pinisetty,Kiran Rathod,Flora Saini,Raj Shekhar,
519,519,Aag Aur Tezaab,-1998,,Action,,,Israr Ahmed,Jagdish Sidana,Satish Kaul,Kader Khan,
522,522,Aag Aur Toofan,-1975,,"Action, Drama, Thriller",,,Tanvir Ahmed,Mumtaz,Robin Kumar,Anwar Hussain,
524,524,Aag Hi Aag,-1987,170 min,Action,5.3,93,Shibu Mitra,Dharmendra,Shatrughan Sinha,Moushumi Chatterjee,
525,525,Aag Ka Dariya,-1990,,Action,4.2,22,S.V. Rajendra Singh Babu,Avtar Gill,Rajiv Kapoor,Padmini Kolhapure,
526,526,Aag Ka Dariya,-1953,,"Drama, Family",,,Roop K. Shorey,Meena Shorey,Karan Dewan,Prithviraj Kapoor,
529,529,Aag Ka Gola,-1990,180 min,"Action, Drama",4.8,101,David Dhawan,Sunny Deol,Dimple Kapadia,Archana Puran Singh,
530,530,Aag Ka Gola,-2002,,Action,,,Kishan Shah,Junior Amitabh Bachchan,Junior Mithun Chakraborthy,Junior Sanjay Dutt,
531,531,Aag Ka Prem Yudh,-2002,,Action,,,Thriller Manju,Rachana Maurya,Sanghavi,Upendra,
537,537,Aag Ka Toofaan,-1993,137 min,Action,4.8,21,Kanti Shah,Dharmendra,Sadashiv Amrapurkar,Asrani,
538,538,Aag Ke Sholay,-1988,138 min,"Action, Thriller",3.4,7,S.R. Pratap,Bipasha,Hemant Birje,Sudhir Dalvi,
539,539,Aag Ke Sholay,-2001,139 min,Action,,,Kanti Shah,Anil Nagrath,Amit Pachori,Sapna Sappu,
541,541,Aag Laga Do Sawan Ko,-1991,,"Drama, Romance",5.7,7,Anup Malik,Reema Lagoo,Kuldeep Mallik,Harish Patel,
544,544,Aag Lagi Barsat Mein,-1990,,Thriller,,,Charanya,Y.G. Mahendran,Silk Smitha,,
546,546,Aag Se Khelenge,-1989,151 min,Action,5,52,Subhash Ghai,Bhaskar Shetty,Jeetendra,Anil Kapoor,
549,549,Aagaah: The Warning,-2011,,"Drama, Horror, Thriller",3.6,23,Karan Razdan,Ila Arun,Anang Desai,Zakir Hussain,
551,551,Aage Badho,-1947,,Drama,6,6,Yeshwant Pethkar,Dev Anand,Madhu Apte,Khurshid Begum,
553,553,Aage Badho,-1972,,Romance,,,I.S. Johar,Dilip Dutt,Ambika Johar,Rajeev Kumar,
556,556,Aage Kadam,-1943,,,,,N.R. Acharya,Anjali Devi,Mubarak,Motilal,
560,560,Aage Ki Soch,-1988,,Comedy,4.8,30,Dada Kondke,Shakti Kapoor,Huma Khan,Dada Kondke,
563,563,Aage Maut Peeche Maut,-2001,78 min,Horror,3.1,7,A.T. Joy,Lekha Pande,Vimal Raj,Shakila,
565,565,Aage Mod Hai,-1987,,,,,Ajit,Raja Bundela,Uday Chandra,Geeta Khanna,
566,566,Aagey Se Right,-2009,117 min,"Comedy, Crime, Drama",5,381,Indrajit Nattoji,Shreyas Talpade,Mahie Gill,Karan Veer Mehra,
568,568,Aaghaat,-2000,,Action,,,Vijay Borade,Zaffar Abbas,Mohnish Bahl,Meena Bisht,
576,576,Aaghaaz,-2000,153 min,"Action, Crime, Drama",4.2,274,Yogesh Ishwar,Sunil Shetty,Sushmita Sen,Namrata Shirodkar,
582,582,Aaghosh,-1953,,"Drama, Romance",,,R.D. Mathur,Agha,Nasir Khan,Leela Mishra,
583,583,Aagman,-1982,,Drama,4.8,8,Muzaffar Ali,Masood Akhtar,Bharat Bhushan,Rajina Raj Bisaria,
584,584,Aah,-1953,150 min,"Drama, Musical, Romance",7.2,275,Raja Nawathe,Nargis,Raj Kapoor,Vijayalaxmi,
591,591,Aahat - Ek Ajeeb Kahani,-1971,,Thriller,6.4,10,Kishore Rege,Jaya Bachchan,Ramesh Deo,Dharmendra,
592,592,Aah-E-Mazluman,-1935,,,,,N.G. Bulchandani,Abdul Rehman Kabuli,,,
594,594,Aahuti,-1950,,,,,Kulbhushan,Cuckoo,Indubala,Vikram Kapoor,
596,596,Aahuti,-1978,135 min,"Action, Drama",6,25,Ashok V. Bhushan,Rajendra Kumar,Shashi Kapoor,Rakesh Roshan,
598,598,Aahuti,-1992,,Drama,,,Rajendra Bhatia,Arun Bali,,,
602,602,Aahvaan,-2020,114 min,"Comedy, Horror",,,Amrit Raj Thakur,Dev Vart Singh,Arya Chaturvedi,Muskaan Sinha,
606,606,Aahwan,-1996,,Action,,,,,,,
607,607,Aai Bahar,-1946,,,,,,,,,
616,616,Aai Phirse Bahar,-1960,,,,,A. Bhimsingh,Padmini,Shivaji Ganesan,Rajasulochana,
618,618,Aaina,-1993,149 min,"Drama, Romance",6,448,Deepak Sareen,Jackie Shroff,Juhi Chawla,Amrita Singh,
622,622,Aaina,-1977,150 min,Drama,6.8,94,K. Balachander,Mumtaz,Rajesh Khanna,A.K. Hangal,
627,627,Aaina,-1944,,"Drama, Romance",3.2,5,S.M. Yusuf,Husn Banu,Sulochana Chatterjee,Gope,
634,634,Aaina,-2019,60 min,Horror,,,Raja Bhargav,Komal Bharti,Urmila Chandolia,Ankit Jha,
636,636,Aaiyash: The Desire,-2004,123 min,"Drama, Romance",,,Sandeep Kumar,Akansha,Rakhi Bajaj,Amit Dhamija,
639,639,Aaj,-1987,116 min,Drama,5.5,281,Mahesh Bhatt,Raj Babbar,Smita Patil,Raj Kiran,
641,641,Aaj Aur Kal,-1947,,"Comedy, Sci-Fi",4.1,8,Khwaja Ahmad Abbas,Nayantara,Shyam,Rashid Ahmed,
649,649,Aaj Aur Kal,-1963,144 min,"Drama, Romance",5.6,52,Vasant Joglekar,Ashok Kumar,Sunil Dutt,Nanda,
650,650,Aaj Jaana Hai Ke Pyaar Kya Ha,-2004,,Romance,,,Vikram Naaru,Arun Bakshi,Bharat Kapoor,Shakti Kapoor,
651,651,Aaj Ka Aladdin,-1935,,,6,5,Nagendra Majumdar,,,,
652,652,Aaj Ka Andha Kanoon,-2003,46 min,Action,3.1,15,Amit Chandra Sahay,Sudesh Berry,Priyanka Upendra,Aman Jalali,
653,653,Aaj Ka Arjun,-1990,164 min,"Action, Crime, Drama",4.7,586,K.C. Bokadia,Amitabh Bachchan,Jaya Prada,Radhika Sarathkumar,
655,655,Aaj Ka Daur,-1985,153 min,"Action, Drama",5.1,40,K. Bapaiah,Jackie Shroff,Padmini Kolhapure,Nirupa Roy,
657,657,Aaj Ka Farhad,-1948,,,,,Balwant Joshi,Zohra,,,
660,660,Aaj Ka Gang Leader,-1993,,Action,5.6,29,Kodanda Rami Reddy A.,Bhanupriya,Chiranjeevi,Radha,
663,663,Aaj Ka Goonda Raaj,-1992,147 min,"Action, Thriller",5.3,144,Ravi Raja Pinisetty,Chiranjeevi,Meenakshi Sheshadri,Raj Babbar,
670,670,Aaj Ka Gunda,-2001,,"Action, Thriller",4.7,23,Kanti Shah,Dharmendra,Mohan Joshi,Shakti Kapoor,
671,671,Aaj Ka Gunda,-1992,,Action,,,Ravi Raja Pinisetty,Chiranjeevi,Radha,Vijayshanti,
672,672,Aaj Ka Gunda Raaj,-2006,,Action,6,46,Mahesh Anand,Tanikella Bharani,Gulshan Grover,Milind Gunaji,
673,673,Aaj Ka Hindustan,-1940,,,,,Jayant Desai,Rose,Prithviraj Kapoor,Ishwarlal,
674,674,Aaj Ka Inteqaam,-1991,,Thriller,,,Rajni Bala,Jainendra,Jamuna,Neela,
675,675,Aaj Ka Krantiveer,-2004,,Action,,,Jayasudha,Nassar,Soundarya,Vijayakanth,
678,678,Aaj Ka Laawaris,-2006,,Action,5.7,17,Arjun Sarja,Jagapathi Babu,Gajala,Vija Kumar,
683,683,Aaj Ka Mahaatma,-1976,170 min,"Action, Romance",3.5,23,Kundan Kumar,Randhir Kapoor,Rekha,Ranjeet,
685,685,Aaj Ka Maseeha,-1995,,Action,,,Sahil Surti,Rakesh Bedi,Brahmachari,Jamuna,
689,689,Aaj Ka Nanha Farishta,-2000,,"Action, Crime, Thriller",5.8,8,Pratap Barot,Ishrat Ali,Vikas Anand,Raj Babbar,
690,690,Aaj Ka Parshuram,-1992,,Action,,,Satya Murthy G.,Nagendra,Disco Shanti,,
693,693,Aaj Ka Ravan,-2000,128 min,"Action, Crime",4.3,31,Kasam Ali,Mithun Chakraborty,Gajendra Chauhan,Siddharth Dhawan,
695,695,Aaj Ka Romeo,-1995,,Action,,,Pavithran,Prabhu Deva,Sarath Kumar,Kushboo,
696,696,Aaj Ka Samson,-1991,123 min,"Action, Romance",3.1,14,Kukoo Kapoor,Hemant Birje,Sahila Chaddha,Goga Kapoor,
697,697,Aaj Ka Shahen Shah,-1997,,Action,,,Kodanda Rami Reddy A.,Bhanupriya,Chiranjeevi,Manik Irani,
698,698,Aaj Ka Ye Ghar,-1976,,Drama,4.5,10,Surendra Shailaj,Jaymala Adarsh,Shreeram Lagoo,Romesh Sharma,
699,699,Aaj Kaa M.L.A. Ram Avtar,-1984,157 min,"Action, Drama",5.8,65,Narayana Rao Dasari,Rajesh Khanna,Shabana Azmi,Deven Verma,
700,700,Aaj Kal,-1934,,,,,R.S. Choudhury,Jal Merchant,Shantakumari,,
703,703,Aaj Ke Angaarey,-1988,128 min,"Action, Drama",5,26,Babbar Subhash,Vinod K. Verma,Hemant Birje,Archana Puran Singh,
707,707,Aaj Ke Shahenshah,-1990,132 min,Action,3.3,15,Shibu Mitra,Jeetendra,Raj Babbar,Chunky Panday,
708,708,Aaj Ke Sholey,-1985,,Adventure,5.3,37,S.V. Rajendra Singh Babu,Jayanthi,Manjula,Amrish Puri,
710,710,Aaj Ki Awaz,-1984,137 min,"Action, Drama, Crime",5.6,79,Ravi Chopra,Raj Babbar,Smita Patil,Rashmi Chauhan,
711,711,Aaj Ki Baat,-1955,,,,,Leela Chitnis,Ajit,Ajit Chitnis,Leela Chitnis,
714,714,Aaj Ki Biwi,-1991,,Drama,,,Ajay Kumar,Vijay Kumar,Jaishree Patel,,
715,715,Aaj Ki Dhara,-1979,,Drama,,,Mukul Dutt,Danny Denzongpa,Padma Khanna,Pradeep Kumar,
716,716,Aaj Ki Duniya,-1940,,Drama,,,G.P. Pawar,Jeevan,Trilok Kapoor,Nazir,
718,718,Aaj Ki Jung,-1988,,Action,,,Kodanda Rami Reddy A.,,,,
721,721,Aaj Ki Pukar,-1976,,Drama,,,,,,,
724,724,Aaj Ki Raat,-1948,,,,,D.D. Kashyap,Motilal,Suraiya,Lala Yaqoob,
725,725,Aaj Ki Raat,-1992,,Thriller,,,Madhuri,Pratap,Raghu,Ravi,
727,727,Aaj Ki Taaqat,-1992,,,,,Anil Nagrath,Jaya Mathur,Anil Nagrath,Sunil Puri,
732,732,Aaj Ki Taaza Khabar,-1973,,Comedy,7.3,88,Rajendra Bhatia,Radha Saluja,Kiran Kumar,I.S. Johar,
737,737,Aaj Kie Aurat,-1993,,"Action, Drama",3.8,14,Avtar Bhogal,Jeetendra,Dimple Kapadia,Sujata Mehta,
739,739,Aaj Watan Ne Humen Pukara,-1968,,Drama,,,,,,,
740,740,Aaja Mere Mehboob,-1994,,Romance,,,Rakesh Kakaria,,,,
741,741,Aaja Mere Raja,-2000,,Drama,,,Pradeep Chandra,Beena Banerjee,Amita Nangia,Moon Moon Sen,
742,742,Aaja Meri Bahon Mein,-2002,,Romance,,,,,,,
743,743,Aaja Meri Jaan,-1993,162 min,Romance,4.4,30,Ketan Anand,Krishan Kumar,Tanya Singh,Shammi Kapoor,
744,744,Aaja Nachle,-2007,137 min,"Drama, Family, Music",6.2,"2,998",Anil Mehta,Madhuri Dixit,Darshan Jariwala,Raghuvir Yadav,
746,746,Aaja Re O Sajana,-1994,,"Drama, Romance",,,Tammu Hasan,Neelima Azim,Bob Christo,Puneet Issar,
747,747,Aaja Sanam,-1968,121 min,"Drama, Romance",6.7,14,Yusuf Naqvi,Feroz Khan,Tanuja,Deven Verma,
748,748,Aaja Sanam,-1994,,"Drama, Romance",3.3,7,Mohnish Bahl,Chandni,Kulbhushan Kharbanda,Ranbir Pushp,
749,749,Aakanksha,-1993,120 min,Drama,,,Dinkar Chowdhary,Om Puri,Pankaj Kapur,Sadashiv Amrapurkar,
752,752,Aakhet,,,Drama,,,Ravi Buley,Tanima Bhattacharya,Narottam Bain,Rajnikant Singh,
753,753,Aakhir,-1984,,Comedy,,,K.K. Talwar,Jalal Agha,Kalpana Iyer,Jagdeep,
756,756,Aakhir Kaun Thi Woh?,-2000,,"Action, Mystery, Thriller",4.4,5,Bapu,Raj Babbar,Raza Murad,Sripradha,
762,762,Aakhir Kyon?,-1985,,Drama,6.6,158,J. Om Prakash,Rajesh Khanna,Smita Patil,Rakesh Roshan,
763,763,Aakhree Raasta,-1986,164 min,"Action, Crime, Drama",7.1,"1,283",Bhagyaraj,Amitabh Bachchan,Sridevi,Jaya Prada,
767,767,Aakhri Adaalat,-1988,148 min,"Action, Thriller",5.2,78,Rajiv Mehra,Vinod Khanna,Dimple Kapadia,Jackie Shroff,
769,769,Aakhri Baazi,-1989,149 min,"Action, Drama, Family",4.1,53,Ashim S. Samanta,Shatrughan Sinha,Moushumi Chatterjee,Govinda,
770,770,Aakhri Badla,-1989,120 min,"Action, Crime, Drama",5,21,Mangal Chakravarty,Tom Alter,Yogeeta Bali,Abhi Bhattacharya,
772,772,Aakhri Badla,-2004,,Action,,,Meena Amani,Harikrishna,Rajeev Kanakala,Mumait Khan,
780,780,Aakhri Cheekh,-1991,,Horror,4.8,47,Kiran Ramsay,Vijayendra Ghatge,Javed Khan,Sripradha,
783,783,Aakhri Chetawani,-1993,,,,,Deva Dutta,Bharat Bhushan,Sudha Chandran,Amita Nangia,
784,784,Aakhri Daao,-1975,,"Action, Crime, Drama",5.5,29,A. Salaam,Jeetendra,Saira Banu,Padma Khanna,
789,789,Aakhri Daku,-1978,,Action,5.6,21,Prakash Mehra,Randhir Kapoor,Vinod Khanna,Rekha,
790,790,Aakhri Dao,-1958,,Comedy,6.4,16,Mahesh Kaul,Nutan,Shekhar,Jeevan,
791,791,Aakhri Dastak,-2004,,Drama,,,Kishore Dang,Aasif Sheikh,Preeti Bhutani,Raza Murad,
796,796,Aakhri Galti,-1936,,,,,Kamlabai Gokhale,,,,
797,797,Aakhri Geet,-1975,,,,,G.V. Iyer,G.V. Narayana Rao,Rekha,Krishna Swamy,
801,801,Aakhri Ghulam,-1989,171 min,"Action, Crime, Drama",4.9,34,Shibu Mitra,Mithun Chakraborty,Sonam,Anupam Kher,
802,802,Aakhri Goli,-1977,,Action,4.8,18,Shibu Mitra,Sunil Dutt,Leena Chandavarkar,Farida Jalal,
803,803,Aakhri Insaaf,-1980,,"Action, Mystery",4.9,10,Kalidas,Mithun Chakraborty,Vijayendra Ghatge,Ashok Kumar,
806,806,Aakhri Inteqam,-2002,,Action,2.5,16,Rajesh Bakshi,Sudesh Berry,Anu Kashyap,Amit Pachori,
807,807,Aakhri Kasam,-1979,126 min,"Action, Thriller",6.3,7,Dinesh-Ramanesh,Ramesh Puri,Vinod Mehra,Yogeeta Bali,
810,810,Aakhri Khat,-1966,153 min,Drama,6.9,122,Chetan Anand,Rajesh Khanna,Indrani Mukherjee,Master Bunty,
811,811,Aakhri Khwahish-Ek Gunah Ki,-2003,,Thriller,,,Amrit Batra,Arun Bakshi,Ramesh Bhatkar,Dinesh Hingoo,
812,812,Aakhri Mohabbat,-1994,,Romance,,,Abhilasha,Girish,Ravi Menon,Raghu,
813,813,Aakhri Mujra,-1981,121 min,"Drama, Musical",,,Hiren Nag,Asha Parekh,Vikram Makandar,Zarina Wahab,
818,818,Aakhri Muqabla,-1978,,Action,,,,,,,
820,820,Aakhri Nishan,-1974,,,,,S.A. Ashokan,Ram Chandran,Jyothi Lakshmi,,
821,821,Aakhri Nishchay,-1988,,Drama,,,K.C. Agarwal,Ratan Aulakh,Anil Chadha,Sudhir Dalvi,
822,822,Aakhri Paigham,-1949,,,,,Muzammil Khurshid,Muzammil Khurshid,Leela Mishra,Niranjan Sharma,
831,831,Aakhri Raat,-1999,,Thriller,,,Papu Bahruz,Sudhir Dalvi,Raj Devgan,Mushtaq Khan,
832,832,Aakhri Sajda,-1977,110 min,Drama,,,Helen,Jagdeep,Murad,Maya Sinha,
834,834,Aakhri Sangam,-1990,160 min,"Action, Romance",7.3,39,N.K. Vishwanathan,Nassar,Nirosha,Aurn Pandian,
837,837,Aakhri Sanghursh,-1997,138 min,Action,2.8,17,Narendra Bedi,Vijayendra Ghatge,Kaajal Kiran,Mukesh Khanna,
842,842,Aakhri Sauda: The Last Deal,-2016,,Thriller,,,Sandeep Kumar,Tanvi Arora,Sonia Bajwa,Aaryan Chopra,
846,846,Aakraman,-1975,139 min,"Drama, History, Romance",6.3,44,J. Om Prakash,Ashok Kumar,Sanjeev Kumar,Rakesh Roshan,
850,850,Aakrandan,-2001,,Drama,,,,,,,
852,852,Aakrant,-1988,,Drama,,,Vinod Kumar,Sadashiv Amrapurkar,C.S. Dubey,Kislaya,
853,853,Aakrosh,-1980,144 min,"Crime, Drama, Music",7.9,887,Govind Nihalani,Naseeruddin Shah,Smita Patil,Amrish Puri,
861,861,Aakrosh,-2010,115 min,"Action, Crime, Thriller",7,"3,464",Priyadarshan,Ajay Devgn,Akshaye Khanna,Bipasha Basu,
862,862,Aakrosh: Cyclone of Anger,-1998,,"Action, Crime, Drama",4.6,93,Lateef Binny,Sunil Shetty,Shilpa Shetty Kundra,Girish Karnad,
863,863,Aalaap,-2012,116 min,Sci-Fi,5.4,26,Manish Manikpuri,Omkar Das Manikpuri,Pitobash,Amit Purohit,
864,864,Aalavandhan,-2001,177 min,"Action, Thriller",7.2,"2,192",Suresh Krishna,Kamal Haasan,Raveena Tandon,Manisha Koirala,
872,872,Aalha Udal,-1962,,"Drama, History",,,Jaswant Jhaveri,Master Bhagwan,Paidi Jairaj,Jeevan,
873,873,Aalwar,-2007,152 min,Action,3,922,Chella,Ajith Kumar,Asin Thottumkal,Vivek,
874,874,Aamaar Bhuvan,-2018,107 min,"Drama, Family",7.7,72,Mrinal Sen,Saswata Chatterjee,Nandita Das,Koushik Sen,
876,876,Aamdani Atthanni Kharcha Rupaiya,-2001,150 min,"Comedy, Drama, Family",4.8,"1,238",K. Raghavendra Rao,A.S. Ravindra Babu,Govinda,Juhi Chawla,
879,879,Aamir,-2008,99 min,"Action, Crime, Drama",7.7,"10,862",Raj Kumar Gupta,Rajeev Khandelwal,Aishwarya,Vasan Bala,
883,883,Aamna Saamna,-2013,62 min,Animation,,,Rajiv Chilaka,Jigna Bhardwaj,Rajesh Kava,Sabina Malik,
885,885,Aamne - Saamne,-1967,163 min,"Crime, Mystery, Romance",6.5,81,Suraj Prakash,Shashi Kapoor,Sharmila Tagore,Prem Chopra,
886,886,Aamne Samne,-1982,143 min,"Action, Crime, Drama",6.4,53,Ashim S. Samanta,Mithun Chakraborty,Bindiya Goswami,Arti Gupta,
889,889,Aamras: The Sweet Taste of Friendship,-2009,,Drama,5.8,60,Rupali Guha,Vega Tamotia,Ntasha Bhardwaj,Maanvi Gagroo,
890,890,Aamrityu,-2018,,Drama,,,Arup Manna,,,,
891,891,Aan Aur Shaan,-1984,130 min,Drama,6.4,37,Ravi Tandon,Rishi Kapoor,Moushumi Chatterjee,Shammi Kapoor,
894,894,Aan Baan,-1972,,Drama,6.1,28,Prakash Mehra,Rajendra Kumar,Rakhee Gulzar,Kumkum,
903,903,Aan Baan,-1956,,Romance,2.8,5,D.D. Kashyap,Ajit,Nalini Jaywant,Mahipal,
904,904,Aan Milo Sajna,-1970,177 min,"Drama, Musical, Romance",6.4,211,Mukul Dutt,Rajesh Khanna,Asha Parekh,Vinod Khanna,
906,906,Aan: Men at Work,-2004,149 min,"Action, Crime, Drama",5.7,"2,907",Madhur Bhandarkar,Akshay Kumar,Shatrughan Sinha,Sunil Shetty,
913,913,Aanch,-2003,160 min,Drama,5.6,102,Rajesh Ram Singh,Arun Bakshi,Suchindra Bali,Poonam Jhawer,
917,917,Aanchal,-1980,138 min,"Action, Drama, Family",6.4,58,Anil Ganguly,Rajesh Khanna,Rakhee Gulzar,Rekha,
920,920,Aanchal,-1960,,"Drama, Family",4.9,8,Vasant Joglekar,Ashok Kumar,Nirupa Roy,Nanda,
923,923,Aanchal Ke Phool,-1968,,Drama,5.7,6,Karunesh Thakur,Sajjan,Kamini Kaushal,Dev Dutt,
928,928,Aandha Intaquam,-1993,,Action,,,Swaroop Kumar,Shanti Priya,Ronit Roy,Tapasya,
930,930,Aandhi,-1975,133 min,"Drama, Romance",8.1,"1,406",Gulzar,Suchitra Sen,Sanjeev Kumar,Om Shivpuri,
935,935,Aandhi,-1948,,Drama,,,T.R. Sundaram,,,,
936,936,Aandhi Aur Toofan,-1964,,"Action, Adventure, Romance",6,8,Mohammed Hussain,Dara Singh,Mumtaz,Kamran,
938,938,Aandhi-Toofan,-1985,144 min,Drama,6.1,49,Babbar Subhash,Shashi Kapoor,Hema Malini,Danny Denzongpa,
940,940,Aandhiyan,-1952,136 min,Drama,7.4,30,Chetan Anand,Dev Anand,Nimmi,Kalpana Kartik,
942,942,Aandhiyan,-1990,145 min,Drama,4.8,38,David Dhawan,Mumtaz,Prasenjit Chatterjee,Madhushree,
943,943,Aangan,-1959,,"Music, Romance",6.6,31,O.P. Dutta,Agha,Ameeta,Rehman,
944,944,Aangan,-1973,,"Drama, Family",,,Nasir Hussain,Farida Jalal,Ashim Kumar,Leela Mishra,
950,950,Aangan Ki Kali,-1979,,"Drama, Family",5.6,5,Harsh Kohli,Rakesh Roshan,Lakshmi,Prema Narayan,
952,952,Aani Maani,-2019,94 min,Drama,6.6,15,Fahim Irshad,Farrukh Seyer,Priyanka Verma,Neha Singh,
959,959,Aankh Ka Nasha,-1933,,,,,J.J. Madan,Khurshid Begum,Mukhtar Begum,Jehanara Kajjan,
964,964,Aankh Ki Sharm,-1943,,,,,Balwant Bhatt,Prithviraj Kapoor,Trilok Kapoor,Kaushalya,
967,967,Aankh Micholi,-1972,,Family,6,6,Ramanna,Rakesh Roshan,Bharti,Om Prakash,
976,976,Aankh Micholi,-2021,,"Comedy, Family",,,Umesh Shukla,Paresh Rawal,Sharman Joshi,Abhimanyu Dasani,
979,979,Aankh Michouli,-1942,,,,,R.S. Choudhury,Nalini Jaywant,,,
981,981,Aankhein: The Third Eye,-2004,,Action,7.4,15,Nassar,Sada,Srikanth,,
986,986,Aankhen,-1993,170 min,"Action, Comedy, Crime",6.7,"1,898",David Dhawan,Govinda,Chunky Panday,Raj Babbar,
987,987,Aankhen,-1950,,"Drama, Family",7.2,6,Devendra Goel,Shekhar,Bharat Bhushan,Nalini Jaywant,
993,993,Aankhen,-2002,165 min,"Crime, Drama, Thriller",7.4,"12,574",Vipul Amrutlal Shah,Amitabh Bachchan,Akshay Kumar,Sushmita Sen,
994,994,Aankhen 2,-2021,,Thriller,,,Abhinay Deo,Amitabh Bachchan,Sidharth Malhotra,,
995,995,Aankhin Dekhi,-1978,,Drama,,,Rajinder Singh Bedi,Suresh Bhagwat,Bhanumati,Bipin Gupta,
996,996,Aankhon Aankhon Mein,-1972,154 min,"Drama, Romance",6.4,28,Raghunath Jhalani,Rakhee Gulzar,Rakesh Roshan,Achala Sachdev,
998,998,Aankhon Mein Sapne Liye,-2005,,Romance,,,Nilu Gavankar,Usha Bachani,Janina Gavankar,Cleo Isaacs,
1000,1000,Aansoo,-1953,,Drama,,,Shanti Kumar,Kamini Kaushal,Kumkum,Madan Mohan,
1004,1004,Aansoo Aur Muskan,-1970,150 min,"Comedy, Drama, Family",6.5,24,P. Madhavan,Hema Malini,Parikshit Sahni,Jagdeep,
1006,1006,Aansuon Ki Duniya,-1936,,,,,Anand Prasad Kapoor,Anwari,Sarla,Surendra,
1007,1007,Aantiya,-1993,,Drama,,,Hiren Goswani,Dixita,Anant Galvi,Raj Goswami,
1008,1008,Aao Baby Pyar Karen,-1983,,Romance,,,,,,,
1009,1009,Aao Hum Saath Chalein,-2003,,Romance,,,,,,,
1013,1013,Aao Jao Ghar Tumhara,-1984,,Drama,,,Murlidhar Kapdi,Agha,Birbal,Chandrashekhar,
