userId,Movie_id,Movie_Title,Released_Year,Duration,Genre,,
8215,8215,Life Mein Kabhie Kabhiee,-2007,145 min,"Drama, Thriller",,
8216,8216,Life Mein Time Nahi Hai Kisi Ko,-2019,119 min,"Comedy, Drama",,
8218,8218,Life of an Outcast,-2018,81 min,Drama,,
8219,8219,Life of Pi,-2012,127 min,"Adventure, Drama, Fantasy",,
8220,8220,Life's for Living: Aadmi,-1939,164 min,"Drama, Romance",,
8221,8221,Life's Good,-2012,100 min,"Drama, Family",,
8227,8227,Lihaaf: The Quilt,-2019,85 min,Drama,,
8228,8228,Like Stars on Earth,-2007,165 min,"Drama, Family",,
8232,8232,Lingaa,-2014,174 min,"Action, Comedy, Drama",,
8233,8233,Lion,-2016,118 min,"Biography, Drama",,
8235,8235,Lipstick Under My Burkha,-2016,117 min,"Comedy, Drama",,
8236,8236,Listen... Amaya,-2013,108 min,Drama,,
8238,8238,Little Baby,-2019,105 min,Family,,
8243,8243,Little John,-2001,126 min,"Action, Fantasy, Musical",,
8244,8244,Little Singham: Kaal Ka Badla,-2020,69 min,"Animation, Action",,
8245,8245,Little Terrors,-2014,103 min,Drama,,
8248,8248,Loafer,-1996,160 min,"Action, Comedy, Romance",,
8249,8249,Loafer,-1973,138 min,"Romance, Thriller",,
8251,8251,LOC: Kargil,-2003,255 min,"Drama, History, War",,
8254,8254,Loev,-2015,92 min,"Drama, Romance",,
8256,8256,Login,-2012,125 min,"Drama, Thriller",,
8258,8258,Loha,-1987,153 min,"Action, Drama, Thriller",,
8259,8259,Loha,-1997,160 min,Action,,
8260,8260,Lohardaga,-2019,120 min,Drama,,
8262,8262,Loins of Punjab Presents,-2007,88 min,"Comedy, Music",,
8269,8269,London,-2005,149 min,"Action, Comedy, Drama",,
8270,8270,London Calling,-2009,90 min,"Action, Drama, Fantasy",,
8271,8271,London Confidental,-2020,77 min,"Crime, Drama, Thriller",,
8272,8272,London Dreams,-2009,146 min,"Drama, Music",,
8274,8274,London Paris New York,-2012,100 min,Romance,,
8275,8275,Long Dark Road,-2014,68 min,"Crime, Drama, Thriller",,
8276,8276,Long Live Brij Mohan,-2017,105 min,"Comedy, Crime, Drama",,
8279,8279,Loot,-2011,110 min,"Action, Comedy, Crime",,
8280,8280,Lootcase,-2020,132 min,"Comedy, Crime",,
8281,8281,Lootera,-2013,136 min,"Drama, Romance",,
8284,8284,Lootere,-1993,156 min,"Action, Romance, Thriller",,
8288,8288,Lorni - The Flaneur,-2019,107 min,"Crime, Mystery",,
8291,8291,Love,-1991,152 min,"Drama, Musical, Romance",,
8294,8294,Love 86,-1986,145 min,"Drama, Romance",,
8296,8296,Love Aaj Kal,-2020,142 min,"Drama, Romance",,
8297,8297,Love Aaj Kal,-2009,128 min,"Comedy, Drama, Romance",,
8299,8299,Love Alive,-2016,90 min,Thriller,,
8302,8302,Love and Shukla,-2017,107 min,"Comedy, Drama, Romance",,
8304,8304,Love at Times Square,-2003,120 min,"Drama, Romance",,
8305,8305,Love Birds,-1997,160 min,Romance,,
8306,8306,Love Breakups Zindagi,-2011,156 min,"Comedy, Drama, Romance",,
8310,8310,Love Exchange,-2015,122 min,Romance,,
8311,8311,Love Express,-2011,141 min,"Comedy, Drama",,
8312,8312,Love Game,-2009,107 min,Romance,,
8313,8313,Love Games,-2016,114 min,"Crime, Thriller",,
8321,8321,Love in India,-2009,91 min,"Documentary, Drama",,
8322,8322,Love in Japan,-2006,136 min,"Action, Comedy, Crime",,
8325,8325,Love in Nepal,-2004,143 min,"Drama, Mystery, Romance",,
8328,8328,Love in Tokyo,-1966,164 min,"Romance, Comedy, Drama",,
8330,8330,Love Ke Chakkar Mein,-2006,126 min,Comedy,,
8331,8331,Love Ke Funday,-2016,132 min,Comedy,,
8332,8332,Love Ke Liye Kuch Bhi Karega,-2001,131 min,"Comedy, Crime, Romance",,
8333,8333,Love Khichdi,-2009,130 min,"Comedy, Drama, Romance",,
8334,8334,Love Love Love,-1989,146 min,"Drama, Romance",,
8337,8337,Love Marriage,-1959,157 min,Romance,,
8338,8338,Love Per Square Foot,-2018,133 min,"Comedy, Romance",,
8339,8339,Love Qubool Hai,-2020,94 min,"Drama, Romance",,
8342,8342,Love Shagun,-2016,120 min,"Comedy, Romance",,
8343,8343,Love Sonia,-2018,122 min,Drama,,
8344,8344,Love Sorries,-2021,101 min,"Comedy, Drama, Romance",,
8345,8345,Love Story,-1981,161 min,"Drama, Musical, Romance",,
8346,8346,Love Story 2050,-2008,180 min,"Action, Adventure, Drama",,
8348,8348,Love Trainning,-2018,129 min,Comedy,,
8350,8350,Love U... Mr. Kalakaar!,-2011,152 min,"Drama, Romance",,
8352,8352,Love Will Take Over,-2018,140 min,"Comedy, Drama, Music",,
8357,8357,Love You to Death,-2012,102 min,"Comedy, Thriller",,
8360,8360,Lovefucked,-2018,106 min,"Drama, Romance",,
8363,8363,LoveShhuda,-2016,133 min,"Comedy, Romance",,
8364,8364,"Lovesongs: Yesterday, Today & Tomorrow",-2008,91 min,Drama,,
8366,8366,"LSD: Love, Sex Aur Dhokha",-2010,155 min,"Comedy, Crime, Drama",,
8370,8370,Lucifer,-2019,175 min,"Action, Crime, Drama",,
8371,8371,Luck,-2009,141 min,"Action, Adventure, Drama",,
8372,8372,Luck by Chance,-2009,156 min,Drama,,
8373,8373,Luckhnowi Ishq,-2015,127 min,Drama,,
8374,8374,Lucknow Central,-2017,133 min,"Action, Crime, Drama",,
8378,8378,Lucky Kabootar,-2014,117 min,Comedy,,
8380,8380,Lucky: No Time for Love,-2005,180 min,"Musical, Drama, Romance",,
8381,8381,Ludo,-2020,149 min,"Action, Comedy, Crime",,
8382,8382,Luka Chuppi,-2019,126 min,"Comedy, Romance",,
8385,8385,Lupt,-2018,110 min,"Horror, Thriller",,
8386,8386,Lust Stories,-2018,120 min,"Drama, Romance",,
8392,8392,Luv Ka the End,-2011,106 min,"Comedy, Drama",,
8395,8395,Luv Shuv Pyar Vyar,-2017,180 min,Romance,,
8396,8396,Luv Shuv Tey Chicken Khurana,-2012,140 min,Comedy,,
8397,8397,Luv U Alia,-2015,130 min,"Family, Romance",,
8398,8398,Luv U Soniyo,-2012,144 min,"Comedy, Romance",,
8399,8399,LuvUTurn,-2019,124 min,Romance,,
8400,8400,M Cream,-2014,112 min,"Adventure, Comedy, Drama",,
8401,8401,M.... Matric Pass,-2014,118 min,"Drama, Romance",,
8402,8402,M.A.D: Mad About Dance,-2014,125 min,"Drama, Musical",,
8403,8403,M.S. Dhoni: The Untold Story,-2016,184 min,"Biography, Drama, Sport",,
8406,8406,Ma Beta,-1962,138 min,"Comedy, Crime, Drama",,
8407,8407,Maa,-1992,145 min,"Drama, Fantasy",,
8408,8408,Maa,-1957,120 min,"Drama, Romance",,
8409,8409,Maa,-1976,137 min,"Drama, Family",,
8412,8412,Maa Aur Mamta,-1970,148 min,Drama,,
8414,8414,Maa Baap,-1960,130 min,"Family, Romance",,
8418,8418,Maa Beti,-1986,151 min,Drama,,
8425,8425,Maa Kasam,-1985,137 min,Action,,
8426,8426,Maa Kasam,-1999,132 min,Action,,
8440,8440,Maa Tujhhe Salaam,-2002,162 min,"Action, Drama",,
8443,8443,Maachis,-1996,160 min,"Action, Crime, Drama",,
8445,8445,Maain Bhi Ladki Hun,-1964,152 min,Drama,,
8447,8447,Maal Road Dilli,-2018,145 min,Comedy,,
8452,8452,Maan Abhiman,-1980,113 min,"Drama, Family",,
8454,8454,Maan Gaye Mughall-E-Azam,-2008,137 min,"Comedy, Crime, Drama",,
8456,8456,Maan Maryada,-1984,139 min,Action,,
8460,8460,Maanthrikam,-1995,144 min,"Action, Comedy, Drama",,
8466,8466,Maassab (The Teacher),-2018,116 min,Drama,,
8469,8469,Maati Maangey Khoon,-1984,128 min,"Action, Thriller",,
8471,8471,Maatr,-2017,113 min,Thriller,,
8473,8473,Maazii,-2013,123 min,"Crime, Drama, Thriller",,
8474,8474,Machaan,-2021,124 min,"Drama, Romance",,
8480,8480,Machhli Jal Ki Rani Hai,-2014,120 min,Horror,,
8481,8481,Machine,-2017,148 min,"Action, Mystery, Romance",,
8486,8486,Madaari,-2016,133 min,"Adventure, Drama, Thriller",,
8488,8488,Madam Chief Minister,-2021,130 min,Drama,,
8491,8491,Madam X,-1994,119 min,"Action, Crime, Drama",,
8497,8497,Madari,-1959,124 min,"Action, Fantasy",,
8498,8498,Made in China,-2019,128 min,"Comedy, Drama",,
8504,8504,Madholal Keep Walking,-2009,121 min,"Comedy, Drama",,
8505,8505,Madhosh,-1974,133 min,"Drama, Musical, Romance",,
8508,8508,Madhoshi,-2004,122 min,"Musical, Mystery, Drama",,
8512,8512,Madhubaala,-2006,133 min,Thriller,,
8515,8515,Madhumati,-1958,110 min,"Fantasy, Musical, Mystery",,
8525,8525,Madly,-2016,106 min,"Drama, Romance",,
8526,8526,Madly Bangali,-2009,130 min,"Drama, Music, Musical",,
8527,8527,Madmast Barkhaa,-2015,102 min,"Romance, Thriller",,
8530,8530,Madras Cafe,-2013,130 min,"Action, Drama, Thriller",,
8532,8532,Madurey,-2004,145 min,Action,,
8533,8533,Mafia,-1996,128 min,Action,,
8541,8541,Magroor,-1979,137 min,Action,,
8549,8549,Maha Shaktimaan,-1985,109 min,"Action, Adventure, Fantasy",,
8552,8552,Mahaadev,-1989,131 min,"Action, Drama",,
8553,8553,Mahaan,-1983,181 min,"Action, Comedy, Drama",,
8556,8556,Mahabali Hanuman,-1981,130 min,"Adventure, Family, Fantasy",,
8557,8557,Mahabharat,-1965,163 min,"Action, Adventure, Fantasy",,
8559,8559,Mahabharat,-2013,105 min,"Animation, Action, Adventure",,
8560,8560,Mahabharat Aur Barbareek,-2013,137 min,"Drama, Fantasy, War",,
8563,8563,Mahaguru,-1985,92 min,"Action, Comedy, Crime",,
8569,8569,Mahal,-1949,165 min,"Drama, Horror, Mystery",,
8571,8571,Mahal,-1970,147 min,"Crime, Mystery, Romance",,
8576,8576,Mahananda,-1987,130 min,Romance,,
8579,8579,Maharaja,-1998,164 min,"Action, Adventure, Comedy",,
8584,8584,Maharana Pratap: The First Freedom Fighter,-2012,145 min,"Action, War",,
8588,8588,Maharathi,-2008,114 min,"Crime, Drama, Mystery",,
8592,8592,Maha-Sangram,-1990,159 min,"Action, Drama, Romance",,
8615,8615,Mahayoddha Rama,-2016,106 min,Animation,,
8617,8617,Mahek,-2007,80 min,Family,,
8620,8620,Mahesh Dattani's Hasmukh Saab ki Wasihat,-2015,82 min,Drama,,
8627,8627,Mahua,-1969,137 min,"Musical, Romance",,
8629,8629,Mai,-2013,105 min,"Drama, Family",,
8630,8630,Mai Baap,-1957,144 min,"Comedy, Drama",,
8632,8632,Maidan-E-Jung,-1995,155 min,"Action, Drama",,
8638,8638,Main Aisa Hi Hoon,-2005,162 min,"Drama, Family, Musical",,
8639,8639,Main Aur Charles,-2015,119 min,"Action, Biography, Crime",,
8641,8641,Main Aur Mera Hathi,-1981,136 min,"Action, Drama",,
8643,8643,Main Aur Mr. Riight,-2014,130 min,"Comedy, Romance",,
8645,8645,Main Awara Hoon,-1983,148 min,"Drama, Family",,
8646,8646,Main Azaad Hoon,-1989,160 min,Drama,,
8647,8647,Main Balwaan,-1986,130 min,Drama,,
8653,8653,Main Chup Rahungi,-1962,147 min,"Drama, Family",,
8674,8674,Main Hoon Na,-2004,179 min,"Action, Comedy, Drama",,
8676,8676,Main Hoon Rajinikanth,-2015,127 min,Comedy,,
8684,8684,Main Khiladi Tu Anari,-1994,175 min,"Action, Comedy",,
8688,8688,Main Krishna Hoon,-2013,134 min,"Animation, Family, Musical",,
8691,8691,Main Mulayam Singh Yadav,-2021,120 min,Biography,,
8695,8695,Main Prem Ki Diwani Hoon,-2003,197 min,"Comedy, Drama, Musical",,
8700,8700,Main Solah Baras Ki,-1998,150 min,"Musical, Romance",,
8702,8702,Main Sunder Hoon,-1971,147 min,"Comedy, Drama, Romance",,
8705,8705,Main Tera Hero,-2014,128 min,"Action, Comedy, Romance",,
8707,8707,Main Tere Pyaar Mein Pagal,-1999,146 min,Comedy,,
8708,8708,Main Tulsi Tere Aangan Ki,-1978,151 min,"Drama, Family",,
8709,8709,Main Tumhare Bachche ki Maa Banne Waali Hoon,-2017,45 min,Romance,,
8712,8712,Main Zaroor Aaunga,-2019,100 min,"Horror, Thriller",,
8713,8713,Main Zinda Hoon,-1988,120 min,Drama,,
8715,8715,"Main, Meri Patni... Aur Woh!",-2005,129 min,"Comedy, Drama, Romance",,
8717,8717,Maine Dil Tujhko Diya,-2002,154 min,"Action, Romance",,
8721,8721,Maine Pyaar Kyun Kiya,-2005,145 min,"Comedy, Drama, Romance",,
8725,8725,Majaal,-1987,180 min,Drama,,
8726,8726,Majaz: Ae Gham-e-Dil Kya Karun,-2017,178 min,Biography,,
8731,8731,Majboor Ladki,-1991,127 min,Thriller,,
8735,8735,Majhli Didi,-1967,136 min,Drama,,
8736,8736,Majjma,-2021,106 min,Drama,,
8740,8740,Major Saab,-1998,165 min,"Action, Drama, Romance",,
8741,8741,Majunu,-2001,172 min,"Action, Drama, Romance",,
8749,8749,Malaal,-2019,136 min,"Action, Drama, Romance",,
8750,8750,Malamaal Weekly,-2006,137 min,Comedy,,
8752,8752,Malang,-2020,135 min,"Action, Crime, Drama",,
8758,8758,Malik Ek,-2010,128 min,"Biography, Drama, History",,
8772,8772,Mammo,-1994,130 min,Drama,,
8774,8774,Mamta,-1966,150 min,"Drama, Romance",,
8785,8785,Man Ka Meet,-1969,150 min,"Action, Thriller",,
8788,8788,Man Mandir,-1971,142 min,"Drama, Family",,
8797,8797,Manasarovar,-2004,90 min,Drama,,
8799,8799,Manavata,-1972,120 min,"Drama, Romance",,
8801,8801,Manchala,-1999,137 min,Romance,,
8802,8802,Manchali,-1973,131 min,"Comedy, Romance, Musical",,
8810,8810,Mandi,-1983,167 min,"Comedy, Drama",,
8820,8820,Mangal Pandey,-1983,136 min,"Action, Crime, Drama",,
8821,8821,Mangal Pandey: The Rising,-2005,150 min,"Biography, Drama, History",,
8823,8823,Mangalashtak Once More,-2013,122 min,"Drama, Romance",,
8825,8825,Mangalsutra,-1981,121 min,"Horror, Thriller",,
8834,8834,Manikanda,-2007,121 min,"Action, Crime, Drama",,
8835,8835,Manikarnika: The Queen of Jhansi,-2019,148 min,"Action, Biography, Drama",,
8838,8838,Manjhi: The Mountain Man,-2015,120 min,"Adventure, Biography, Drama",,
8840,8840,Manjunath,-2014,130 min,"Biography, Drama",,
8842,8842,Manmatha Leelai,-1976,161 min,"Comedy, Drama, Romance",,
8843,8843,Man-Mauji,-1962,141 min,"Comedy, Musical",,
8853,8853,Manokaamnaa,-1980,110 min,"Drama, Romance",,
8855,8855,Manorama: Six Feet Under,-2007,137 min,"Crime, Drama, Mystery",,
8856,8856,Manoranjan,-1974,158 min,"Comedy, Musical, Romance",,
8866,8866,Manto,-2018,112 min,"Biography, Drama",,
8867,8867,Mantostaan,-2017,92 min,"Drama, History",,
8871,8871,Manzil,-1960,120 min,"Drama, Romance",,
8872,8872,Manzil,-1979,113 min,"Drama, Romance, Family",,
8873,8873,Manzilein Aur Bhi Hain,-1974,112 min,Drama,,
8876,8876,Maqbool,-2003,132 min,"Crime, Drama, Thriller",,
8877,8877,Maqsad,-1984,166 min,"Action, Crime",,
8879,8879,Mard,-1985,177 min,"Action, Drama, Romance",,
8881,8881,Mard,-1998,135 min,Action,,
8885,8885,Mard Ko Dard Nahin Hota,-2018,134 min,"Action, Comedy",,
8886,8886,Mardaani,-2014,113 min,"Action, Crime, Drama",,
8887,8887,Mardaani 2,-2019,103 min,"Action, Crime, Drama",,
8895,8895,Margarita with a Straw,-2014,100 min,Drama,,
8898,8898,Marigold,-2007,110 min,"Comedy, Music, Romance",,
8900,8900,Marine Drive,-1955,132 min,"Action, Crime, Drama",,
8901,8901,Marjaavaan,-2019,152 min,"Action, Drama, Romance",,
8903,8903,Market,-2003,160 min,"Drama, Musical",,
8907,8907,Marne Bhi Do Yaaron,-2019,130 min,Comedy,,
8908,8908,Maroon,-2017,94 min,Thriller,,
8910,8910,Marshal,-2002,109 min,Action,,
8911,8911,Marte Dam Tak,-1987,155 min,"Action, Drama",,
8913,8913,Marudhar Express,-2019,106 min,"Drama, Romance",,
8916,8916,Mary Kom,-2014,122 min,"Action, Biography, Drama",,
8917,8917,Maryada,-1971,154 min,"Family, Romance",,
8918,8918,Masaan,-2015,109 min,Drama,,
8919,8919,Masala Chai,-2017,80 min,Documentary,,
8920,8920,Masala Republic,-2014,135 min,"Comedy, Thriller",,
8922,8922,Maseeha,-2002,117 min,"Action, Crime, Drama",,
8923,8923,Mashaal,-1950,136 min,Drama,,
8924,8924,Mashaal,-1984,162 min,"Action, Drama, Family",,
8926,8926,Mashooka,-2005,107 min,"Drama, Musical, Romance",,
8928,8928,Maska,-2020,111 min,"Comedy, Drama, Romance",,
8929,8929,Maska,-2009,156 min,"Action, Comedy, Drama",,
8931,8931,Masoom,-1983,165 min,Drama,,
8934,8934,Masoom,-1996,130 min,"Action, Comedy, Thriller",,
8936,8936,Massey Sahib,-1986,118 min,Drama,,
8937,8937,Mast,-1999,153 min,"Comedy, Musical, Romance",,
8940,8940,Mast Kalandar,-1991,143 min,"Action, Drama, Thriller",,
8945,8945,Mastana,-1970,151 min,"Drama, Comedy, Family",,
8951,8951,Master,-2001,152 min,Action,,
8953,8953,Masterji,-1985,178 min,"Comedy, Drama, Romance",,
8954,8954,Masti,-2004,166 min,"Comedy, Crime, Mystery",,
8956,8956,Masti Express,-2011,103 min,"Adventure, Comedy, Drama",,
8959,8959,MASTI NAHI SASTI,-2017,96 min,Comedy,,
8960,8960,Mastizaade,-2016,119 min,Comedy,,
8961,8961,Mastram,-2013,98 min,"Biography, Drama",,
8968,8968,Mati Manas,-1985,92 min,"Documentary, Drama",,
8974,8974,Matru ki Bijlee ka Mandola,-2013,151 min,"Comedy, Drama",,
8976,8976,Matrubhoomi: A Nation Without Women,-2003,99 min,Drama,,
8990,8990,Mausam,-1975,156 min,"Musical, Romance",,
8991,8991,Mausam,-2011,161 min,"Drama, Romance, War",,
8993,8993,Mausam Ikrar Ke Do Pal Pyar Ke,-2018,130 min,Drama,,
8996,8996,Maut,-1998,120 min,Horror,,
9004,9004,Maut Ke Peeche Maut,-2003,95 min,Horror,,
9017,9017,Mawaali,-1983,150 min,"Action, Drama",,
9019,9019,Mawali No.1,-2002,115 min,Action,,
9020,9020,Maximum,-2012,110 min,"Action, Crime, Drama",,
9022,9022,Maya,-2001,105 min,Drama,,
9023,9023,Maya,-1993,130 min,"Drama, Mystery, Romance",,
9027,9027,Maya Bazaar,-1958,150 min,"Adventure, Fantasy",,
9030,9030,Maya Darpan,-1972,107 min,Drama,,
9046,9046,Mayurpankh,-1954,106 min,"Adventure, Drama, Musical",,
9049,9049,Mazaa Mazaa,-2005,99 min,Romance,,
9052,9052,Mazaaq,-1975,103 min,Comedy,,
9053,9053,Mazdoor,-1934,155 min,Drama,,
9055,9055,Mazdoor,-1983,170 min,"Drama, Romance",,
9056,9056,Mazdoor Zindabaad,-1976,124 min,Drama,,
9060,9060,Me and Mrs. Khanna,-2009,109 min,"Comedy, Drama, Romance",,
9061,9061,Medal,-2018,96 min,Drama,,
9062,9062,Mee Raqsam,-2020,80 min,Drama,,
9063,9063,Mee Sindhutai Sapkal,-2010,110 min,"Biography, Drama",,
9068,9068,Meenakshi,-1942,155 min,Drama,,
9072,9072,Meendum Kokila,-1981,139 min,"Comedy, Drama, Romance",,
9073,9073,Meera,-1979,155 min,"Drama, History",,
9075,9075,Meera Ka Mohan,-1992,152 min,Romance,,
9081,9081,Meeruthiya Gangsters,-2015,129 min,"Comedy, Crime",,
9082,9082,Meet Mere Man Ke,-1991,150 min,"Action, Drama",,
9088,9088,Megalopolis,-2018,79 min,Mystery,,
9097,9097,Meharbaani,-1982,140 min,Drama,,
9099,9099,Mehboob Ki Mehndi,-1971,151 min,"Drama, Musical, Romance",,
9102,9102,Mehbooba,-1976,134 min,"Drama, Romance",,
9103,9103,Mehbooba,-2008,163 min,"Drama, Romance",,
9112,9112,Mehndi,-1998,153 min,Drama,,
9115,9115,Mehndi Lagi Mere Haath,-1962,128 min,"Comedy, Drama, Romance",,
9117,9117,Mehrban,-1967,162 min,Drama,,
9120,9120,Mehsampur,-2018,99 min,Drama,,
9124,9124,Mela,-1948,152 min,"Family, Romance, Drama",,
9125,9125,Mela,-1971,126 min,"Drama, Family",,
9126,9126,Mela,-2000,172 min,"Action, Adventure, Comedy",,
9127,9127,Melody,-1997,148 min,"Drama, Musical",,
9128,9128,Mem Sahib,-1956,113 min,"Comedy, Drama, Romance",,
9129,9129,Mem-Didi,-1961,137 min,"Comedy, Drama",,
9130,9130,Memories,-1964,113 min,"Drama, Mystery",,
9131,9131,Memories in March,-2010,104 min,Drama,,
9133,9133,Memsaab,-1971,138 min,Thriller,,
9136,9136,Men Not Allowed,-2006,115 min,"Drama, Romance",,
9143,9143,Mera Damad,-1995,127 min,"Comedy, Drama",,
9145,9145,Mera Desh Mera Dharam,-1973,120 min,Drama,,
9149,9149,Mera Dil Tere Liye,-1992,155 min,Romance,,
9157,9157,Mera Gaon Mera Desh,-1971,151 min,"Action, Drama",,
9162,9162,Mera Haque,-1986,135 min,Action,,
9178,9178,Mera Naam Johar,-1968,160 min,"Comedy, Drama",,
9179,9179,Mera Naam Joker,-1970,224 min,"Comedy, Drama",,
9180,9180,Mera Naseeb,-1989,150 min,Drama,,
9182,9182,Mera Pati Sirf Mera Hai,-1990,142 min,"Drama, Family",,
9187,9187,Mera Rakshak,-1978,157 min,"Action, Crime, Drama",,
9189,9189,Mera Ramrajya Nai Kranti,-2020,162 min,Drama,,
9190,9190,Mera Saathi,-1985,140 min,Drama,,
9191,9191,Mera Saaya,-1966,128 min,"Drama, Musical, Mystery",,
9196,9196,Mera Shikar,-1988,141 min,Action,,
9205,9205,Meraa Dost Meraa Dushman,-1984,129 min,Action,,
9206,9206,Meraa Ghar Mere Bachche,-1985,150 min,"Drama, Family",,
9207,9207,Mere Aagosh Mein,-2000,142 min,Thriller,,
9208,9208,Mere Apne,-1971,164 min,Drama,,
9210,9210,Mere Baad,-1988,140 min,Drama,,
9211,9211,Mere Baap Pehle Aap,-2008,163 min,"Comedy, Drama, Romance",,
9213,9213,Mere Bhaiya,-1972,138 min,"Drama, Family",,
9214,9214,Mere Brother Ki Dulhan,-2011,139 min,"Comedy, Drama, Family",,
9215,9215,Mere Dad Ki Maruti,-2013,101 min,"Comedy, Drama, Romance",,
9218,9218,Mere Do Anmol Ratan,-1998,161 min,Drama,,
9219,9219,Mere Dost Picture Abhi Baaki Hai,-2012,180 min,Comedy,,
9225,9225,Mere Haule Dost,-2013,112 min,"Comedy, Drama",,
9226,9226,Mere Humsafar,-1970,153 min,"Drama, Romance",,
9227,9227,Mere Huzoor,-1968,165 min,"Drama, Romance",,
9228,9228,Mere Jeevan Saathi,-1972,142 min,"Drama, Adventure, Action",,
9229,9229,Mere Jeevan Saathi,-2006,129 min,"Drama, Music, Romance",,
9231,9231,Mere Khwabon Mein Jo Aaye,-2009,119 min,"Drama, Fantasy, Musical",,
9236,9236,Mere Mehboob,-1963,164 min,"Comedy, Drama, Romance",,
9238,9238,Mere Paas Baap Hai,-2018,108 min,Comedy,,
9244,9244,Mere Sajana Saath Nibhana,-1992,141 min,"Drama, Musical",,
9246,9246,Mere Sanam,-1965,167 min,"Musical, Romance",,
9249,9249,Mere Yaar Ki Shaadi Hai,-2002,158 min,"Comedy, Drama, Romance",,
9254,9254,Meri Aawaz Suno,-1981,153 min,"Action, Crime, Drama",,
9255,9255,Meri Adaalat,-1984,131 min,"Action, Thriller",,
9261,9261,Meri Bhabhi,-1969,148 min,"Drama, Family",,
9263,9263,Meri Biwi Ka Jawab Nahin,-2004,150 min,"Action, Comedy, Romance",,
9264,9264,Meri Biwi Ki Shaadi,-1979,117 min,"Comedy, Drama",,
9267,9267,Meri Ganga Ki Saugandh,-2003,110 min,Action,,
9275,9275,Meri Jung,-1985,164 min,"Action, Drama",,
9282,9282,Meri Majboorii...,-2006,102 min,"Action, Crime, Drama",,
9284,9284,Meri Nimmo,-2018,90 min,Drama,,
9288,9288,Meri Pyaari Bahania Banegi Dulhania,-2001,131 min,Family,,
9289,9289,Meri Pyaari Bindu,-2017,117 min,"Comedy, Drama, Romance",,
9295,9295,Meri Zabaan,-1989,149 min,"Action, Crime, Drama",,
9302,9302,Michael,-2011,97 min,"Drama, Thriller",,
9303,9303,Mickey Virus,-2013,135 min,"Comedy, Thriller",,
9308,9308,Midnight's Children,-2012,146 min,Drama,,
9317,9317,Milan,-1967,170 min,"Drama, Musical, Romance",,
9324,9324,Milan Talkies,-2019,141 min,"Drama, Romance",,
9326,9326,Milap,-1972,111 min,"Drama, Horror, Thriller",,
9328,9328,Milenge Milenge,-2010,109 min,"Drama, Romance",,
9329,9329,Milestone,-2020,98 min,Drama,,
9330,9330,Miley - Naa Miley - Hum,-2011,114 min,"Comedy, Drama, Romance",,
9331,9331,Mili,-1975,150 min,"Drama, Romance, Family",,
9335,9335,Milta Hai Chance by Chance,-2011,87 min,Comedy,,
9337,9337,Mind,-1999,160 min,"Drama, Romance",,
9344,9344,Mirch,-2010,105 min,"Comedy, Drama, Fantasy",,
