,Unnamed: 0,imdb_title_id,title,original_title,year,date_published,genre,duration,country,language,director,writer,production_company,actors,description,avg_vote,votes,budget,usa_gross_income,worldwide_gross_income,metascore,reviews_from_users,reviews_from_critics,Director,Actor,genres,movie_title,Actor_name,comb
3435,61816.0,tt1772760,Baava,Baava,2010.0,2010-10-29,Drama,145.0,India,Telugu,Rambabu,Rambabu,Sri Keerthi Creations,"Siddharth, Rajendra Prasad, Pranitha, Raghu Babu, Tanikella Bharani, Aahuthi Prasad, Sindhu Tolani, Samrat, Ali, Brahmanandam, Srinivasa Reddy, Satyam Rajesh, Narsing Yadav, Pavithra Lokesh, Rajitha","History appears to be repeating itself when, just like his father, a young man falls for a woman whose family disapproves of him. However, with his father's help, he chooses to fight fate rather than accept it.",4.8,160.0,,,,,,3.0,,,,,,
3436,61826.0,tt1772989,Nagavalli,Nagavalli,2010.0,2010-12-16,"Action, Fantasy, Thriller",115.0,India,Telugu,P. Vasu,"Gopalakrishna Paruchuri, Venkateswara Rao Paruchuri",Sri Saiganesh Productions,"Venkatesh Daggubati, Anushka Shetty, Richa Langella, Kamalinee Mukherjee, Shradha Das, Poonam Kaur, Brahmanandam, Dharmavarapu Subramanyam, Sarath Babu, Saira Bhanu, Chalapathi Rao, M.S. Narayana, Sana, Surya, Suja Varunee","Nagavalli is a 2012 Indian Kannada film, directed by Kumar and produced by Keshava. The film stars Karthik, Madhu Shalini, Daksha Mahendru and Velu in lead roles. The film had musical score...",4.5,361.0,,,173400000.0,,2.0,1.0,,,,,,
3437,61828.0,tt1773015,Phas Gaye Re Obama,Phas Gaye Re Obama,2010.0,2010-12-03,"Comedy, Crime, Drama",108.0,India,Hindi,Subhash Kapoor,"Subhash Kapoor, Shellee",Revel Films,"Rajat Kapoor, Neha Dhupia, Sanjay Mishra, Manu Rishi Chadha, Pragati Pandey, Brijendra Kala, Sushil Pandey, Sumit Nijhawan, Amit Sial, Surendra Rajan, Devender Chaudhry, Amole Gupte, Roopesh Thapliyal, Dinesh Nag, Kuldeep Sareen","Om Shastri, a recession victim comes to India to sell his ancestors property to clear is debt. On reaching he comes to know that selling the property will make his family homeless in India. Later he is kidnapped by goons thinking a rich NRI.",7.5,4953.0,,,,,21.0,12.0,,,,,,
3438,61833.0,tt1773042,Shahrukh Bola 'Khoobsurat Hai Tu'... And She Believed in It,Shahrukh Bola 'Khoobsurat Hai Tu'... And She Believed in It,2010.0,2010-11-19,"Comedy, Drama",89.0,India,Hindi,Makrand Deshpande,"Makrand Deshpande, Vasuda Sharma",Music Factory,"Suzanne Bernert, Nagesh Bhonsle, Pritika Chawla, Sanjay Dadheech, Makrand Deshpande, Dhananjay Galani, Choiti Ghosh, Afzal Khan, Shah Rukh Khan, Kay Kay Menon, Gopal Singh, Rajeev Yadav","While dealing with personal issues, a woman hopes to meet and act with a famous actor.",5.1,1038.0,,,,,1.0,4.0,,,,,,
3439,61836.0,tt1773109,Yamla Pagla Deewana,Yamla Pagla Deewana,2011.0,2011-01-14,"Action, Comedy, Drama",163.0,India,"Hindi, Punjabi",Samir Karnik,"Jasvinder Bath, Jasvinder Bath",NH Studioz,"Nafisa Ali, Yugesh Anil, Madhuri Bhattacharya, Emma Brown Garett, Mahek Chahal, Bobby Deol, Sunny Deol, Mukul Dev, Ajay Devgn, Dharmendra, Puneet Issar, Sucheta Khanna, Anupam Kher, Johnny Lever, Himanshu Malik",A married Canadian travels to India to re-unite with his estranged father and brother but faces obstacles and challenges.,5.6,3941.0,4340000.0,993031.0,1597269.0,,26.0,14.0,,,,,,
3440,61842.0,tt1773441,Gaalipata,Gaalipata,2008.0,2008-01-18,Romance,146.0,India,Kannada,Yograj Bhat,Yograj Bhat,,"Ganesh, Diganth, Rajesh Krishnan, Anant Nag, Daisy Bopanna, Neethu Shetty, Bhavana Rao, Padmaja Rao, Dayal Padmanabhan, Rangayana Raghu, Sudha Belawadi, Rajaram",Three best friends goes to thirthalli for their vacation but there of then falls in love with three girls.,7.9,618.0,60000000.0,,,,2.0,,,,,,,
3441,61846.0,tt1773507,Kadha Thudarunnu,Kadha Thudarunnu,2010.0,2010-05-07,"Drama, Family",131.0,India,Malayalam,Sathyan Anthikad,Sathyan Anthikad,,"Asif Ali, Mamta Mohandas, Anikha Surendran, Jayaram, K.P.A.C. Lalitha, Innocent, Mammukoya, Sruthi Menon, Murali Mohan, Vettukili Prakash, Prem Praveen, Lakshmi Priya, Sreejith Ravi, Santhakumari, Sreedevi Unni","Vijayalakshmi struggles to lead a normal life after the sudden death of her husband. However, meeting Preman, an auto rickshaw driver changes her life for the better.",6.5,475.0,,,,,1.0,,,,,,,
3442,61851.0,tt1773628,Podaa Podi,Podaa Podi,2012.0,2012-11-13,"Comedy, Romance",121.0,India,Tamil,Vignesh Shivan,,Gemini Film Circuit International Inc.,"T.R. Silambarasan, Varalaxmi Sarathkumar, Shobana, Vtv Ganesh, Meena Latchman, Jeff Warden, Samarth Suraj, Nick Thomas-Webster, Benjayx Murphy, Clair Luckman, Mick Slaney, Kyla Wight, Santhanam, Premgi Amaren, Lee Bagley",The film travels through 7 phases of a boy's and girl's life.,5.4,728.0,,,515031.0,,5.0,,,,,,,
3443,61856.0,tt1773764,Ship of Theseus,Ship of Theseus,2012.0,2013-07-19,Drama,140.0,"India, Netherlands","English, Arabic, Swedish, Hindi",Anand Gandhi,"Anand Gandhi, Anand Gandhi",Recyclewala Films,"Aida Elkashef, Yogesh Shah, Faraz Khan, Hannan Youssef, Narendra Shah, Chitra Shah, Manan Shah, Aishwarya, Balaji Janardhan, Abbas K., Bharat Pardesi, Pradeep Sinha, Akhtar Bhale, Sidharth Meer, Bonnie Chenevier","The film explores questions of identity, justice, beauty, meaning and death through an experimental photographer, an ailing monk and a young stockbroker.",8.0,6463.0,12000000.0,,,,71.0,30.0,,,,,,
3444,61907.0,tt1781838,Isi Life Mein...!,Isi Life Mein...!,2010.0,2010-12-24,"Comedy, Drama, Romance",139.0,India,"Hindi, Rajasthani, English, Marathi",Vidhi Kasliwal,"Sulekha Bajpai, Vidhi Kasliwal",Rajshri Productions,"Akshay Oberoi, Sandeepa Dhar, Mohnish Bahl, Prachi Shah, Shagufta Ali, Poonam Gulati, Madhur Arora, Rishi Krishnan, Aditya Raj, Dilip Roy, Gajendra Chouhan, Rajesh Dubey, Vibha Anand, Rajesh Balwani, Vineeta Agarwal","Just out of school, a conservatively raised girl experiences changes after moving to a big city.",5.6,367.0,,,1010.0,,4.0,9.0,,,,,,
3445,61914.0,tt1781948,Vastadu Naa Raju,Vastadu Naa Raju,2011.0,2011-02-11,"Action, Romance",135.0,India,Telugu,"Hemant Madhukar, Gopireddy Mallikarjuna Reddy","Hemant Madhukar, Hemant Madhukar",24 Frames Factory,"Vishnu Manchu, Taapsee Pannu, Prakash Raj, Tanikella Bharani, Brahmanandam, Satya Krishnan, Jeeva, Ramaprabha, Sayaji Shinde, Ajay, Surekha Vani, Babloo, Tulasi, Satyam Rajesh, Siva Reddy","Narasimha (Prakashraj) is a local goon, who resorts to murders and extortion at the behest of Home Minister Adikesavulu (Sayaji Shinde). Narasimha""s life ambition is to become an MLA and ...",5.8,823.0,70000000.0,,,,5.0,,,,,,,
3446,61929.0,tt1783377,Sri Rama Rajyam,Sri Rama Rajyam,2011.0,2011-11-17,"Drama, Fantasy",172.0,India,Telugu,Bapu,Venkata Ramana Mullapoodi,Sri Saibaba Movies,"Akkineni Nageshwara Rao, Nandamuri Balakrishna, Nayanthara, Srikanth, Meka Srikanth, Vindu Dara Singh, Sai Kumar, K.R. Vijaya, Sana, Murali Mohan, Brahmanandam, Balaiah M., Sudha, Jayasudha, Raghunatha Reddy","Lord Rama's life is one of perfect adherence to dharma (righteousness) despite harsh tests of life and time. Sri Rama Rajyam movie explains how poet Valmiki, the author of the epic Ramayana...",6.7,890.0,320000000.0,,,,4.0,5.0,,,,,,
3447,61932.0,tt1783411,Veera,Veera,2011.0,2011-05-20,"Action, Comedy, Drama",156.0,India,Telugu,Ramesh Varma,"Ramesh Varma, Ramesh Varma",Sanvi Productions,"Ravi Teja, Kajal Aggarwal, Taapsee Pannu, Shaam, Sridevi Vijaykumar, Chalapathi Rao, Prakash Raj, Roja, Nagendra Babu, Brahmanandam, Ali, Pradeep Singh Rawat, Rahul Dev, Dharmavarapu Subramanyam, Venu Madhav",A man wants to avenge his family's death which has been mass murdered by a bad guy.,3.7,405.0,,,,,3.0,1.0,,,,,,
3448,61948.0,tt1784552,Nandalala,Nandalala,2010.0,2010-11-26,Drama,127.0,India,Tamil,Mysskin,Mysskin,Ayngaran International,"Snigdha Akolkar, Kalaiyarasan, Mysskin, Nassar, Ashwath Ram, Rohini",The film revolves around a child who lives with his blind grandmother who want to meet his mother takes on a journey to see her .,7.4,496.0,,,4892.0,,8.0,2.0,,,,,,
3449,61950.0,tt1784589,Players,Players,2012.0,2012-01-06,"Action, Crime, Thriller",163.0,India,"Hindi, English","Abbas Alibhai Burmawalla, Mastan Alibhai Burmawalla","Nikhat Bhatty, Bhaskar Hazarika",Viacom18 Motion Pictures,"Vinod Khanna, Abhishek Bachchan, Bobby Deol, Sonam Kapoor, Bipasha Basu, Neil Nitin Mukesh, Sikandar Kher, Omi Vaidya, Johnny Lever, Shweta Bhardwaj, Mustafa Burmawala, Sartaj Aulakh, Vyacheslav Razbegaev, Luna Rioumina, Richard Whiteside","Two thieves, a magician, a computer hacker, a wannabe actor and a explosives expert plan a robbery to fulfill the dream of Victor Braganza. Will they be successful or will destiny have something different for them?",4.1,3919.0,,,536945.0,,36.0,26.0,,,,,,
3450,61960.0,tt1785333,Chittagong,Chittagong,2012.0,2012-10-12,"Action, Drama, War",105.0,"USA, India, Bangladesh",Hindi,Bedabrata Pain,"Bedabrata Pain, Shonali Bose",Jonai Productions,"Manoj Bajpayee, Barry John, Delzad Hiwale, Vega Tamotia, Nawazuddin Siddiqui, Rajkummar Rao, Jaideep Ahlawat, Vijay Varma, Dibyendu Bhattacharya, Vishal Vijay, Alexx O'Nell, Anurag Arora, Sauraseni Maitra, Chaiti Ghosh, Paritosh Sand","School kids organize an armed revolt in the 1930s in British occupied Chittagong. There are casualties on both sides. Later, one of those kids successfully leads the peasants to regain their food-grains earlier commandeered by the British.",7.3,1461.0,,,,,22.0,18.0,,,,,,
3451,61964.0,tt1785538,Road to Ladakh,Road to Ladakh,2003.0,2003-04-01,Drama,50.0,"UK, India",,Ashvin Kumar,Ashvin Kumar,Alipur Films India,"Deepak, Rimpoche Dorje, Thuptan Gelek, Pankaj Gupta, Irrfan Khan, Ashvin Kumar, Tashi Loto, Milan Moudgill, Tenzig Namgyal, Koel Purie, Sardarji, Shibhoo, Amar Singh, Hishilamo Singh, Narayan Singh",Road To Ladakh is a suspenseful tale of falling in love with the wrong kind of mysterious stranger near the borders of India and Pakistan. A road-movie that drew the talents of a ...,6.2,240.0,,,,,2.0,1.0,,,,,,
3452,61990.0,tt1787988,Talaash,Talaash,2012.0,2012-11-30,"Crime, Drama, Mystery",140.0,India,"Hindi, English, Marathi, Tamil",Reema Kagti,"Farhan Akhtar, Anurag Kashyap",Aamir Khan Productions,"Aamir Khan, Nawazuddin Siddiqui, Rajkummar Rao, Kareena Kapoor, Rani Mukerji, Rajshri Deshpande, Sheeba Chaddha, Vikas Shrivastav, Vivan Bhatena, Subrat Dutta, Aditi Vasudev, Shernaz Patel, Suhaas Ahuja, Shivani Tanksale, Rudra Kaushish","Inspector Surjan Shekhawat, who is dealing with a depressing past, has to investigate a high profile murder case, deal with his crumbling marriage and use the help and solace of a prostitute by the name of Rosie.",7.2,38582.0,7395080.0,2871956.0,5277766.0,65.0,241.0,44.0,,,,,,
3453,62039.0,tt1795665,Suryavamsam,Suryavamsam,1998.0,1998-02-25,Drama,156.0,India,Telugu,Srinivasa Rao Bhimaneni,"Srinivasa Rao Bhimaneni, Marudhuri Raja",Super Good Combines,"Venkatesh Daggubati, Meena, Sanghavi, Radhika Sarathkumar, Satyanarayana Kaikala, Sudhakar, Srinivasa Rao Kota, Anand Raj, Ali, Maharshi Raghava, Nutan Prasad, Mallikharjunarao, Narayana P.L., Raja Ravindra, Venu Madhav",Bhanu Prasad is an illiterate. So he is not loved much by his father. Even a young woman refuses to marry him as he is an illiterate. Later he meets Swapna who teaches him everything and finally he wins his father's trust and love.,7.1,243.0,,,,,,,,,,,,
3454,62051.0,tt1797416,Jayam,Jayam,2002.0,2002-06-14,"Action, Drama, Romance",152.0,India,Telugu,Teja,"Teja, Teja",Chitram Movies,"Nithiin, Sada, Tottempudi Gopichand, Delhi Rajeshwari, Shakeela, Suman Shetty, Dharmavarapu Subramanyam, Rallapalli, Supreet","Jayam is a 2002 Telugu film produced and directed by Teja on Chitram Movies banner. Starring Nithiin, Sadha, and Gopichand in the lead roles and music composed by R. P. Patnaik.The story is...",6.3,242.0,,,,,,2.0,,,,,,
3455,62102.0,tt1801098,Shedin Dekha Hoyechilo,Shedin Dekha Hoyechilo,2010.0,2010-12-24,"Drama, Romance",160.0,India,Bengali,Sujit Mondal,"Bhaskar Rachit Paragu, N.K. Salil",SVF Entertainment,"Dev, Srabanti Chatterjee, Tapas Pal, Aindrila Banerjee, Kaushik Banerjee, Shakuntala Barua, Parthasarathi Chakraborty, Gopal Das, Pradip Dhar, Supriyo Dutta, Amit Gangopadhyay, Prasun Gayen, Susanta Joddar, Raju Majumdar, Chittaranjan Mondal",The hunt for an eloping couple draws two young people together.,5.2,259.0,,,,,1.0,,,,,,,
3456,62114.0,tt1804604,Mee Sindhutai Sapkal,Mee Sindhutai Sapkal,2010.0,2010-11-12,"Biography, Drama",110.0,India,"Marathi, Hindi",Ananth Narayan Mahadevan,"Ananth Narayan Mahadevan, Sanjay Pawar",,"Jyoti Chandekar, Ameya Hunaswadkar, Neena Kulkarni, Upendra Limaye, Ananth Narayan Mahadevan, Suhas Palshikar, Tejaswini Pandit, Charusheela Sabale, Meena Sonavane, Jaywant Wadkar, Ganesh Yadav","This is the journey of Sindhutai Sapkal, a poor village girl who grew up tending buffaloes while craving an education, but her unsympathetic mother had her married off to an older man when ...",6.9,122.0,,,,,1.0,1.0,,,,,,
3457,62116.0,tt1804623,Pasanga,Pasanga,2009.0,2009-05-01,"Drama, Family",178.0,India,Tamil,Pandiraj,Pandiraj,Company Production,"Vimal, Vega Tamotia, Kishore Kumar G., Sri Ram, Thamizh, Tharani, V. Jayaprakash, Sivakumar, Sujatha Sivakumar","Anbukkarusu, a bright student, takes admission in a new school. Jeevanandam, who is popular in his class, feels jealous when Anbukkarusu begins to get all the attention.",7.6,782.0,300000.0,,,,2.0,1.0,,,,,,
3458,62119.0,tt1805263,I Am Kalam,I Am Kalam,2010.0,2011-08-05,"Comedy, Drama, Family",88.0,India,Hindi,Nila Madhab Panda,"Sanjay Chauhan, Protiqe Mojoomdar",Smile Foundation,"Gulshan Grover, Harsh Mayar, Pitobash, Hussan Saad, Beatrice Ordeix, Namrata Dixit, Sanjay Chauhan, Garima Bharadwaj, Keshav Sharma, Meena Mir, S.D. Chouhan, Biswajeet Bal, Ashok Joshi, Suresh Acharya, Baby",An impoverished boy forms an unlikely and unstable friendship with the lonely son of a nobleman.,8.0,3511.0,,,691.0,,31.0,19.0,,,,,,
3459,62124.0,tt1806913,Golmaal Again,Golmaal Again,2017.0,2017-10-20,"Action, Comedy, Fantasy",140.0,India,Hindi,Rohit Shetty,"Rohit Shetty, Yunus Sajawal",Mangal Murti Films,"Ajay Devgn, Arshad Warsi, Tabu, Shreyas Talpade, Tusshar Kapoor, Kunal Khemu, Parineeti Chopra, Neil Nitin Mukesh, Prakash Raj, Johnny Lever, Sanjay Mishra, Mukesh Tiwari, Uday Tikekar, Vrajesh Hirjee, Nana Patekar",The gang encounters with some spiritual bodies and finds out the truth about the Jamnadas Orphanage where they were brought up.,5.0,7881.0,,1013893.0,2058098.0,,75.0,13.0,,,,,,
3460,62126.0,tt1806959,Manmadhan Ambu,Manmadhan Ambu,2010.0,2010-12-23,"Comedy, Drama",152.0,India,Tamil,"K.S. Ravikumar, Rajesh M. Selva","Kamal Haasan, Meghana Karthik",Red Giant Movies,"Kamal Haasan, Madhavan, Trisha Krishnan, Sangeetha, Ramesh Aravind, Urvashi, Caroline, Oviya, Patrick Cauderlier, Usha Uthup, Sriman, Alex Martin, Hugo Bariller, Suriya","A soulful romantic comedy with a twist, this evocative tale revolves around three people who must come to terms with their interwoven past, and establish a healthy harmony in their relationships.",5.6,1042.0,500000000.0,,731302.0,,7.0,2.0,,,,,,
3461,62144.0,tt1808221,Kaalo,Kaalo,2010.0,2010-12-17,"Action, Drama, Horror",79.0,India,Hindi,Wilson Louis,"Wilson Louis, Wilson Louis",Beyond Dreams Entertainment,"Aditya Srivastav, Swini Khara, Aditya Lakhia, Raj Arjun, Abhijeet Satam, Tripta Parashar, Madhurima Tuli, Sheela Sharma, Hemant Pandey, Satish Sharma, Manoj Tiger, Paintal, Prashantt Guptha, Amit Sinha",Passengers on a stranded bus in a desert are attacked by a vengeful winged witch.,3.2,224.0,,,,,4.0,1.0,,,,,,
3462,62172.0,tt1809399,Utt Pataang,Utt Pataang,2011.0,2011-02-01,"Comedy, Drama",120.0,India,Hindi,Srikanth Velagaleti,"Arun Kumar, Rohit Sharma",Cenchurion Films,"Vinay Pathak, Saurabh Shukla, Mahie Gill, Mona Singh, Sanjay Mishra, Brijendra Kala, Delnaaz Irani, Govind Namdeo, Murli Sharma, Kurush Deboo, Shiraz P., Mukesh Ahuja, Satyendra Paul, Pranav Singh",A man and his private-detective friend attempt to deal with a bitter ex-girlfriend and a missing bag full of cash.,6.0,301.0,,,,,6.0,9.0,,,,,,
3463,62175.0,tt1810522,Aalwar,Aalwar,2007.0,2007-01-12,Action,152.0,India,"Tamil, Hindi",Chella,Chella,Sree Rajakaliamman Medias,"Ajith Kumar, Asin Thottumkal, Vivek, Aachi Manorama, Geetha, Keerthi Chawla, Lal, Aditya Srivastav, Vincent Ashokan, Sathyan, Joy Badlani",A vigilante seeks revenge on the people who killed his loved ones.,3.1,769.0,300000.0,,34035.0,,1.0,,,,,,,
3464,62194.0,tt1813225,Chikku Bukku,Chikku Bukku,2010.0,2010-12-03,Romance,139.0,India,Tamil,Manikandan,"Manikandan, Sunanda Murali Manohar",Majestic Multimedia,"Arya, Shriya Saran, Preetika Rao, Santhanam, Anoop Kumar, Hitanshu Arora, Manobala, Vaiyapuri, Ravichandran, Jagan, Tanya Constantine, Swaminathan, Pandu, Shamus Griffin, Shane Griffin","Arjun (Arya), a London-based disc jockey, leads a happy life. Also there is Anu (Shriya Saran), who completes her MBA in a London university. One day, Arjun is forced to come to his native ...",4.0,153.0,,,19116.0,,2.0,1.0,,,,,,
3465,62210.0,tt1814797,Mirapakai,Mirapakai,2011.0,2011-01-12,"Action, Comedy, Drama",160.0,India,Telugu,Harish Shankar,"Ramesh Reddy, Vikram Sirikonda",Yellow Flowers,"Ravi Teja, Richa Langella, Deeksha Seth, Prakash Raj, Santosh Kumar Yadav, Srinivasa Rao Kota, Suneel, Chandramohan, Ali, Dharmavarapu Subramanyam, Ajay, Nagendra Babu, Raja Ravindra, Brahmaji, Sudha","Rishi sends to Hyderabad and join in a college as a Hindi lecturer as a part of an undercover operation. He fall in love with her student Vinamra. Rishi has to extract information about Kittu from Vaishali, another student.",6.3,931.0,,,,,3.0,1.0,,,,,,
3466,62218.0,tt1815633,Casanovva,Casanovva,2012.0,2012-01-26,"Action, Romance",169.0,India,Malayalam,Roshan Andrews,"Bobby, Sanjay",Confident Films,"Mohanlal, Shriya Saran, Vikramjeet Virk, Raai Laxmi, Roma Asrani, Jagathi Sreekumar, Lalu Alex, Shanker, Saikumar, Dimple, Andria Dsouza, David Firefly, Sanjjanaa Galrani, Assim Jamal, Riyaz Khan","An International businessman and playboy tries to avenge the death of his girlfriend, who was murdered by a gang of robbers, by entrapping them through a reality TV show.",3.5,583.0,150000000.0,,,,10.0,,,,,,,
3467,62223.0,tt1815722,Golkonda High School,Golkonda High School,2011.0,2011-01-12,"Drama, Family",130.0,India,Telugu,Mohana Krishna Indraganti,"Srinivas Avasarala, Mohana Krishna Indraganti",Art Beat Capital,"Sumanth, Swathi Reddy, Subbaraju, Tanikella Bharani, Shafi, Jhansi, Hema, Harimohan Paruvu, Rachakonda Vidyasagar, Chandramouli Kalyana Chakravarthy, Sai Pradeep Mocherla, Rohit Ranka, Sreenivasa Sayee, Santosh Shoban, Sivannarayana",A school in financial trouble hires an ex-student with a chequered past to regain the glory of its once famous cricket program,6.8,302.0,,,,,3.0,2.0,,,,,,
3468,62227.0,tt1815775,Kalavani,Kalavani,2010.0,2010-06-25,Comedy,144.0,India,Tamil,A. Sarkunam,A. Sarkunam,Sherali Films,"Vimal, Oviya, Thirumurugan, Ilavarasu, Saranya Ponvannan, 'Ganja' Karuppu, Soori, Sujatha Sivakumar, Thavasi","Vimalraj (the grubby Meenakshi Sundaram from Pasanga) is the ill-behaved son of the gullible Saranya and her husband Ilavarasu. Vimalraj's financial needs are met by his susceptible mother,...",7.1,443.0,15000000.0,,,,2.0,3.0,,,,,,
3469,62233.0,tt1815837,Moner Manush,Moner Manush,2010.0,2010-12-10,Biography,150.0,"India, Bangladesh",Bengali,Goutam Ghose,"Shahzad Firdaus, Sunil Gangopadhyay",Impress Telefilm,"Shahed Ali, Raisul Islam Asad, Mir Naofil Ashrafi, Champa, Prasenjit Chatterjee, Priyanshu Chatterjee, Chanchal Chowdhury, Paoli Dam, Tathoi Deb, Anirban Guha, Laila Hasan, Syed Hasan Imam, Naufel Jisan, Shubhra Kundu, Ahsanul Haq Minu",The movie is about a poet and singer Lalon Fakir who belongs to a cult called baul and who believes and inculcates that the value of a human being is above the narrow belief of religions.,7.9,1189.0,2000000.0,,,,9.0,1.0,,,,,,
3470,62264.0,tt1820446,Four Friends,Four Friends,2010.0,2010-10-28,Drama,156.0,India,Malayalam,Saji Surendran,Krishna Poojappura,Mulakuppadam Films,"Lalu Alex, Srinda Ashab, Kunchacko Boban, Kamal Haasan, Meera Jasmine, Jayaram, Jayasurya, Sarayu Mohan, Prem Prakash, Siddique, Sukumari",Four cancer patients flies to Malaysia in order to fulfill their last dreams.,3.6,207.0,,,,,,,,,,,,
3471,62268.0,tt1820526,Marykkundoru Kunjaadu,Marykkundoru Kunjaadu,2010.0,2010-12-25,Comedy,132.0,India,Malayalam,Shafi,Benny P. Nayarambalam,Vaishali Films,"Dileep, Bhavana, Sajitha Beti, Innocent, Biju Menon, Jagathi Sreekumar, Nimisha Suresh","Solomon, a simple village man who is afraid of almost everything around him. His life changes when he becomes a good friend with a tough man.",6.6,678.0,,,,,2.0,,,,,,,
3472,62273.0,tt1820707,The Thriller,The Thriller,2010.0,2010-11-17,"Crime, Drama, Thriller",140.0,India,Malayalam,B. Unnikrishnan,B. Unnikrishnan,,"Lalu Alex, Anand, Vincent Ashoka, Shivaji Guruvayoor, Mallika Kapoor, Riyaz Khan, Uma Pathmanabhan, Prajiinn, Sampath Raj, Sambathu, Kishore Satya, Siddique, Sreekumar, Subair, Prithviraj Sukumaran","Simon is the son of Joseph Palathinkal, a business multi millionaire. One night during the night patrol, Niranjan finds Simon stabbed and murdered on a highway. Who killed him? and why?",4.6,185.0,,,,,2.0,,,,,,,
